Demand_ftr,Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
123052.5417,0.815607204,0.42723371,0.214125853,0.600075766,1116.704506,3161.85682
122911.5171,0.814672476,0.474371097,0.20112152,0.572885073,1116.704506,3161.85682
122868.9897,0.814390599,0.460856078,0.194086274,0.538417254,1116.704506,3161.85682
123372.2428,0.817726222,0.368121293,0.193334137,0.517570888,1116.704506,3161.85682
124799.7472,0.827187894,0.226771479,0.211254775,0.542999435,1116.704506,3161.85682
126964.7192,0.841537592,0.020023781,0.238143421,0.591527749,1116.704506,3161.85682
127144.6356,0.8427301,4.19E-07,0.259030598,0.674718043,1116.704506,3161.85682
126766.4714,0.840223582,0,0.279282613,0.710581388,1116.704506,3161.85682
123222.7908,0.816735636,0,0.288705113,0.713957363,1116.704506,3161.85682
118463.9087,0.785193187,0,0.29064612,0.730362302,1116.704506,3161.85682
112972.7131,0.748796875,0,0.289768775,0.741595282,1116.704506,3161.85682
108133.0944,0.716719294,0,0.284922907,0.761573248,1116.704506,3161.85682
111297.8307,0.737695551,0,0.302135204,0.791574101,1116.704506,3161.85682
110083.472,0.729646634,0,0.320944888,0.8163242,1116.704506,3161.85682
109830.8215,0.727972035,0,0.332890945,0.841166156,1116.704506,3161.85682
109567.9815,0.7262299,0,0.344711298,0.873631132,1116.704506,3161.85682
109882.7098,0.728315957,0,0.362096353,0.894603918,1116.704506,3161.85682
116625.7003,0.773009318,0,0.377844727,0.90705017,1116.704506,3161.85682
130714.9219,0.866394391,0,0.401244451,0.92055923,1116.704506,3161.85682
139626.0882,0.925458685,0,0.431272704,0.927579224,1116.704506,3161.85682
142258.6533,0.942907646,2.07E-08,0.460380062,0.93117126,1116.704506,3161.85682
